,subject,glm_task_localizer,glm_task_response,localizer_contrast,glm_response_contrast,hemisphere,mask,model,enc_feature_name,glm_weight,encoding_response,ISC,num_voxels,proportion_voxels,threshold,averaged_localizer_runs,averaged_response_runs
91,sub-07,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,pSTS,SimCLR_SLIP_SLIPtext,SLIP,0.08675146077623763,0.12282025244772297,0.06491040520532054,280.6666666666667,0.9355555555555556,2.9972905615289895,"12,23,13","3,1,2"
92,sub-07,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,pSTS,SimCLR_SLIP_SLIPtext,SLIPtext,0.08675146077623763,0.03620719545880153,0.06491040520532054,280.6666666666667,0.9355555555555556,2.9972905615289895,"12,23,13","3,1,2"
93,sub-07,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,aSTS,SimCLR_SLIP_SLIPtext,SimCLR,0.1343886006278493,0.16494080148607418,0.08055476443472767,88.33333333333333,0.7066666666666667,2.82997042884503,"12,23,13","3,1,2"
94,sub-07,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,aSTS,SimCLR_SLIP_SLIPtext,SLIP,0.1343886006278493,0.13705699074773547,0.08055476443472767,88.33333333333333,0.7066666666666667,2.82997042884503,"12,23,13","3,1,2"
95,sub-07,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,aSTS,SimCLR_SLIP_SLIPtext,SLIPtext,0.1343886006278493,0.04670573393469927,0.08055476443472767,88.33333333333333,0.7066666666666667,2.82997042884503,"12,23,13","3,1,2"
96,sub-07,SIpointlights,SIpointlights,interact&no_interact,interact,L,MT,SimCLR_SLIP_SLIPtext,SimCLR,4.755370687701142,0.3531163703523477,0.15465718246641613,17.666666666666668,0.10271317829457365,9.821116156746157,"12,23,13","3,1,2"
97,sub-07,SIpointlights,SIpointlights,interact&no_interact,interact,L,MT,SimCLR_SLIP_SLIPtext,SLIP,4.755370687701142,0.19659826450858078,0.15465718246641613,17.666666666666668,0.10271317829457365,9.821116156746157,"12,23,13","3,1,2"
98,sub-07,SIpointlights,SIpointlights,interact&no_interact,interact,L,MT,SimCLR_SLIP_SLIPtext,SLIPtext,4.755370687701142,0.00944977221867437,0.15465718246641613,17.666666666666668,0.10271317829457365,9.821116156746157,"12,23,13","3,1,2"
99,sub-07,SIpointlights,SIpointlights,interact&no_interact,interact,R,MT,SimCLR_SLIP_SLIPtext,SimCLR,4.102895352125915,0.1465134718419099,0.10257256430603341,154.33333333333334,0.8972868217054263,9.821116156746157,"12,23,13","3,1,2"
100,sub-07,SIpointlights,SIpointlights,interact&no_interact,interact,R,MT,SimCLR_SLIP_SLIPtext,SLIP,4.102895352125915,0.11620048991065339,0.10257256430603341,154.33333333333334,0.8972868217054263,9.821116156746157,"12,23,13","3,1,2"
101,sub-07,SIpointlights,SIpointlights,interact&no_interact,interact,R,MT,SimCLR_SLIP_SLIPtext,SLIPtext,4.102895352125915,0.020317772335250932,0.10257256430603341,154.33333333333334,0.8972868217054263,9.821116156746157,"12,23,13","3,1,2"
102,sub-07,SIpointlights,SIpointlights,interact&no_interact,no_interact,L,MT,SimCLR_SLIP_SLIPtext,SimCLR,5.603677077212062,0.3531163703523477,0.15465718246641613,17.666666666666668,0.10271317829457365,9.821116156746157,"12,23,13","3,1,2"
